 # Thu Nov  6 19:20:50 2008
 # MSTW 2008 LO PDF grid for eigenvector   5.
 # distance(t),tolerance(T) =   6.74926  6.70050384
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.68183
 # alphaS(MZ) = 0.13939
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.2596E+02  1.1960E+00  1.1985E+00  4.5780E-01  0.0000E+00  0.0000E+00  1.4414E-04  2.6758E-03 -5.7900E-04
  1.3144E+02  1.7335E+00  1.7361E+00  1.0021E+00  0.0000E+00  0.0000E+00  1.5736E-04  2.7803E-03 -5.8726E-04
  1.3686E+02  2.1458E+00  2.1485E+00  1.4195E+00  0.0000E+00  0.0000E+00  1.6812E-04  2.8611E-03 -5.9351E-04
  1.4637E+02  2.7241E+00  2.7268E+00  2.0044E+00  0.0000E+00  0.0000E+00  1.8381E-04  2.9734E-03 -6.0199E-04
  1.4637E+02  2.7241E+00  2.7268E+00  2.0044E+00  1.4285E-06  0.0000E+00  1.8381E-04  2.9734E-03 -6.0199E-04
  1.5598E+02  3.2362E+00  3.2391E+00  2.5221E+00  5.8406E-01  0.0000E+00  1.9803E-04  3.0702E-03 -6.0912E-04
  1.6761E+02  3.7536E+00  3.7565E+00  3.0446E+00  1.1454E+00  0.0000E+00  2.1243E-04  3.1641E-03 -6.1589E-04
  1.7972E+02  4.2262E+00  4.2292E+00  3.5215E+00  1.6543E+00  0.0000E+00  2.2541E-04  3.2458E-03 -6.2166E-04
  1.9331E+02  4.7084E+00  4.7115E+00  4.0078E+00  2.1702E+00  0.0000E+00  2.3835E-04  3.3246E-03 -6.2713E-04
  2.1002E+02  5.2576E+00  5.2607E+00  4.5611E+00  2.7538E+00  0.0000E+00  2.5262E-04  3.4087E-03 -6.3287E-04
  2.2657E+02  5.7705E+00  5.7738E+00  5.0777E+00  3.2957E+00  0.0000E+00  2.6545E-04  3.4823E-03 -6.3781E-04
  2.4449E+02  6.3028E+00  6.3061E+00  5.6133E+00  3.8551E+00  0.0000E+00  2.7824E-04  3.5538E-03 -6.4254E-04
  2.6007E+02  6.7522E+00  6.7555E+00  6.0653E+00  4.3254E+00  0.0000E+00  2.8865E-04  3.6107E-03 -6.4626E-04
