   0.00586   0.00199   0.88070   0.92272   0.00000   0.00000   0.49147   0.93890
   0.00601   0.00204   2.22967   0.95548   0.00000   0.00000   0.52910   0.97170
   0.00623   0.00212   4.83436   1.02321   0.00063   0.00000   0.60389   1.03947
   0.00639   0.00218   7.26351   1.09005   0.06050   0.00000   0.67576   1.10632
   0.00657   0.00225  10.38230   1.17632   0.16014   0.00000   0.76722   1.19261
   0.00672   0.00231  13.50808   1.26659   0.24542   0.00000   0.86188   1.28288
   0.00687   0.00236  16.95069   1.36691   0.34140   0.00000   0.96633   1.38319
   0.00702   0.00243  21.22224   1.48681   0.46308   0.00000   1.09054   1.50308
   0.00716   0.00248  25.29276   1.60599   0.57623   0.00000   1.21341   1.62224
   0.00729   0.00254  29.73035   1.73205   0.70179   0.00000   1.34296   1.74827
   0.00740   0.00258  33.50856   1.84142   0.80771   0.00000   1.45507   1.85763
   0.00763   0.00267  42.54420   2.10144   1.06426   0.00045   1.72081   2.11759
   0.00783   0.00276  51.38446   2.35690   1.31801   0.21354   1.98110   2.37300
   0.00806   0.00285  62.45731   2.67895   1.63860   0.60394   2.30841   2.69498
   0.00830   0.00296  75.45417   3.05782   2.01654   0.99795   2.69263   3.07377
   0.00852   0.00305  88.41704   3.44070   2.39389   1.37850   3.08025   3.45657
   0.00874   0.00315 102.85153   3.86700   2.81711   1.81556   3.51122   3.88277
   0.00893   0.00323 115.95238   4.25332   3.20382   2.22018   3.90133   4.26901
   0.00916   0.00333 132.98741   4.76113   3.70954   2.73997   4.41365   4.77672
   0.00936   0.00343 149.13029   5.24701   4.19235   3.23338   4.90343   5.26250
   0.00955   0.00351 165.09706   5.72685   4.67328   3.73186   5.38677   5.74225
   0.00980   0.00362 186.47972   6.37846   5.32259   4.39576   6.04275   6.39375
   0.01003   0.00373 207.93051   7.03793   5.98017   5.06807   6.70623   7.05310
   0.01025   0.00383 229.43666   7.70162   6.64505   5.75186   7.37359   7.71668
   0.01047   0.00393 251.86169   8.40359   7.34520   6.46566   8.07916   8.41852
   0.01069   0.00403 275.03058   9.13363   8.07513   7.21194   8.81266   9.14845
   0.01090   0.00413 298.05942   9.86484   8.80702   7.96039   9.54708   9.87955
   0.01110   0.00422 320.48654  10.58538   9.52680   8.69369  10.27060  10.59999
   0.01130   0.00432 344.13333  11.34867  10.29145   9.47513  11.03682  11.36317
   0.01150   0.00441 367.97964  12.12838  11.07055  10.26784  11.81938  12.14277
   0.01170   0.00450 391.67102  12.90666  11.85021  11.06331  12.60031  12.92094
   0.01188   0.00459 414.58792  13.66795  12.61167  11.83807  13.36408  13.68214
   0.01207   0.00468 438.46045  14.46656  13.41101  12.65161  14.16515  14.48064
   0.01225   0.00477 462.76813  15.28523  14.23124  13.48712  14.98622  15.29921
   0.01243   0.00485 486.32785  16.08779  15.03383  14.30212  15.79104  16.10168
   0.01260   0.00494 509.62466  16.88289  15.83149  15.11512  16.58825  16.89670
   0.01278   0.00502 533.22858  17.70005  16.64858  15.94396  17.40752  17.71376
   0.00792   0.00276   0.92268   0.77768   0.00000   0.00000   0.41371   0.78702
   0.00813   0.00284   2.16837   0.80907   0.00000   0.00000   0.44885   0.81843
   0.00843   0.00296   4.50646   0.87081   0.00058   0.00000   0.51602   0.88018
   0.00866   0.00305   6.63257   0.92957   0.05263   0.00000   0.57865   0.93895
   0.00890   0.00315   9.31193   1.00396   0.13848   0.00000   0.65702   1.01334
   0.00911   0.00324  11.95417   1.08045   0.21063   0.00000   0.73688   1.08983
   0.00931   0.00332  14.82413   1.16441   0.29099   0.00000   0.82402   1.17379
   0.00952   0.00341  18.33987   1.26399   0.39192   0.00000   0.92690   1.27336
   0.00971   0.00349  21.64874   1.36184   0.48477   0.00000   1.02757   1.37120
   0.00990   0.00357  25.21993   1.46472   0.58708   0.00000   1.13313   1.47406
   0.01004   0.00364  28.23275   1.55333   0.67275   0.00000   1.22383   1.56266
   0.01036   0.00377  35.35189   1.76230   0.87844   0.00039   1.43718   1.77160
   0.01063   0.00390  42.21458   1.96555   1.07969   0.16878   1.64412   1.97482
   0.01094   0.00403  50.69024   2.21929   1.33136   0.47538   1.90188   2.22852
   0.01127   0.00418  60.50304   2.51479   1.62492   0.78065   2.20147   2.52398
   0.01157   0.00432  70.16046   2.81039   1.91499   1.07230   2.50068   2.81953
   0.01188   0.00446  80.78963   3.13668   2.23744   1.40434   2.83053   3.14576
   0.01213   0.00458  90.33891   3.43011   2.52980   1.70938   3.12686   3.43915
   0.01245   0.00472 102.62627   3.81271   2.90899   2.09782   3.51289   3.82169
   0.01272   0.00485 114.14958   4.17583   3.26806   2.46349   3.87899   4.18476
   0.01298   0.00497 125.45138   4.53210   3.62343   2.83066   4.23794   4.54098
   0.01331   0.00513 140.43799   5.01216   4.09946   3.31564   4.72132   5.02098
   0.01363   0.00528 155.32347   5.49420   4.57779   3.80294   5.20641   5.50295
   0.01392   0.00542 170.11800   5.97596   5.05815   4.29531   5.69098   5.98465
   0.01422   0.00557 185.40556   6.48186   5.56033   4.80543   6.19963   6.49048
   0.01452   0.00571 201.07309   7.00457   6.08055   5.33545   6.72498   7.01314
   0.01480   0.00584 216.52696   7.52489   6.59899   5.86383   7.24775   7.53340
   0.01507   0.00598 231.46297   8.03451   7.10576   6.37830   7.75964   8.04296
   0.01534   0.00611 247.11029   8.57152   7.64138   6.92388   8.29889   8.57991
   0.01561   0.00624 262.77499   9.11689   8.18392   7.47399   8.84644   9.12522
   0.01587   0.00637 278.24603   9.65860   8.72432   8.02355   9.39018   9.66688
   0.01611   0.00649 293.11594  10.18578   9.24938   8.55600   9.91925  10.19400
   0.01636   0.00661 308.51913  10.73625   9.79809   9.11264  10.47161  10.74442
   0.01661   0.00673 324.11700  11.29800  10.35867   9.68185  11.03519  11.30612
   0.01685   0.00685 339.14505  11.84610  10.90456  10.23436  11.58502  11.85417
   0.01708   0.00697 353.94315  12.38711  11.44526  10.78382  12.12765  12.39513
