 2.00  0.237
 1.84  2.08  0.31 -1.13 -1.82 -3.69 -5.06 -9.92
-0.97 -0.66 -1.84 -1.26 -1.40 -0.47  0.39  4.60
 0.03 -0.02 -0.06 -0.01  0.09 -0.10 -0.35 -1.53
 0.12  0.02 -0.10 -0.15 -0.18 -0.15 -0.25 -0.38
 0.22  0.19 -0.10 -0.16 -0.06  0.04  0.16  0.24
-0.04 -0.01  0.01  0.03 -0.01 -0.05 -0.08 -0.08
 6.34  4.53  4.18  8.43  7.94  5.72  4.42 -1.27
-0.34 -0.04  0.05 -0.39 -0.82  0.93  2.38  9.17
 0.25  0.15 -0.12  0.05  0.30 -0.11 -0.63 -2.88
-2.40 -2.51  0.34 -0.64 -0.56  0.26 -0.14 -1.60
 1.53  1.24  1.64  1.01  1.65  1.85  2.72  4.40
-0.16 -0.05 -0.16 -0.06 -0.31 -0.50 -0.75 -1.08

  
