 2.00 0.194
 1.66  2.00  0.92 -0.60 -0.60 -2.94 -2.95 -3.88
-0.94 -0.81 -2.28 -1.76 -1.76 -1.12 -3.21 -1.59
 0.03  0.05 -0.07  0.13  0.14  0.15  1.38 -0.05
 0.18  0.09 -0.07 -0.13 -0.13 -0.19 -0.62 -0.78
 0.18  0.24 -0.16 -0.27 -0.27  0.16  0.99 -0.07
-0.03 -0.05  0.06  0.09  0.09 -0.13 -0.51  0.40
 6.04  4.40  5.79  9.31  9.31  7.94  9.97  3.80
-0.25 -0.20 -0.68 -0.94 -0.94 -0.05 -6.33  2.13
 0.23  0.25 -0.23  0.21  0.21  0.27  3.71  0.96
-2.09 -2.24 -0.01 -1.18 -1.18 -0.46 -3.00 -2.37
 1.42  1.53  1.93  1.31  1.31  2.93  8.42  0.48
-0.14 -0.23 -0.11 -0.10 -0.10 -1.05 -3.61  2.30

  
