   0.01652   0.00676   3.98484   0.93109   0.00000   0.00000   0.48342   0.94700
   0.01668   0.00680   6.68919   0.94013   0.00000   0.00000   0.49546   0.95598
   0.01691   0.00685  11.60333   0.96948   0.02665   0.00000   0.52926   0.98525
   0.01709   0.00689  15.59962   1.01229   0.06303   0.00000   0.57531   1.02799
   0.01727   0.00693  20.91389   1.06656   0.13476   0.00000   0.63298   1.08218
   0.01743   0.00697  26.00457   1.12936   0.19890   0.00000   0.69872   1.14492
   0.01759   0.00701  31.58823   1.20092   0.27694   0.00000   0.77307   1.21641
   0.01776   0.00706  38.11628   1.29258   0.37269   0.00000   0.86768   1.30799
   0.01790   0.00709  44.40437   1.38500   0.47078   0.00000   0.96266   1.40035
   0.01804   0.00713  50.94486   1.48761   0.57645   0.00000   1.06773   1.50290
   0.01815   0.00716  56.70540   1.57570   0.67465   0.00000   1.15774   1.59093
   0.01840   0.00723  69.55647   1.79803   0.90303   0.01230   1.38417   1.81314
   0.01860   0.00730  81.80496   2.02168   1.13484   0.27544   1.61132   2.03668
   0.01884   0.00737  97.00859   2.30982   1.43873   0.65430   1.90333   2.32470
   0.01909   0.00745 114.42801   2.65771   1.80268   1.03083   2.25520   2.67246
   0.01931   0.00752 131.44508   3.01593   2.17200   1.40709   2.61698   3.03055
   0.01954   0.00760 150.23351   3.42203   2.59614   1.85224   3.02663   3.43653
   0.01973   0.00766 166.86644   3.79494   2.98352   2.25208   3.40244   3.80933
   0.01996   0.00774 188.23845   4.29058   3.49635   2.77977   3.90157   4.30484
   0.02017   0.00782 208.67317   4.77519   4.00244   3.30736   4.38922   4.78934
   0.02036   0.00789 227.91423   5.25036   4.48985   3.80259   4.86715   5.26439
   0.02060   0.00798 254.11282   5.90971   5.17256   4.50617   5.52996   5.92361
   0.02083   0.00807 280.02881   6.58271   5.86643   5.21726   6.20617   6.59648
   0.02105   0.00815 305.39871   7.25967   6.56260   5.92909   6.88609   7.27331
   0.02127   0.00824 332.24683   7.99087   7.31700   6.70368   7.62021   8.00439
   0.02149   0.00833 359.12375   8.74424   8.08832   7.48890   8.37641   8.75763
   0.02169   0.00841 386.15036   9.51348   8.88067   8.30154   9.14830   9.52676
   0.02189   0.00849 411.80179  10.26337   9.64630   9.07918   9.90065  10.27654
   0.02208   0.00857 439.07281  11.07076  10.47534   9.92693  10.71050  11.08382
   0.02228   0.00866 466.10730  11.88985  11.31124  10.77619  11.53197  11.90280
   0.02246   0.00873 493.00089  12.71570  12.15655  11.63806  12.36006  12.72855
   0.02264   0.00881 518.81348  13.52263  12.98022  12.47562  13.16909  13.53538
   0.02282   0.00889 545.54224  14.37063  13.84546  13.35518  14.01920  14.38329
   0.02300   0.00897 572.80615  15.24685  14.74061  14.26667  14.89746  15.25940
   0.02317   0.00905 598.85217  16.09878  15.60750  15.14580  15.75134  16.11124
   0.02333   0.00912 624.52399  16.94697  16.47251  16.02530  16.60135  16.95935
   0.02350   0.00919 650.74725  17.82560  17.36709  16.93348  17.48181  17.83789
   0.02018   0.00826   4.02821   0.80420   0.00000   0.00000   0.41605   0.81348
   0.02038   0.00831   6.43326   0.81520   0.00000   0.00000   0.42950   0.82444
   0.02067   0.00840  10.65632   0.84454   0.02427   0.00000   0.46247   0.85371
   0.02089   0.00847  14.00665   0.88295   0.05695   0.00000   0.50354   0.89208
   0.02113   0.00854  18.36899   0.93089   0.12053   0.00000   0.55424   0.93996
   0.02133   0.00861  22.48380   0.98493   0.17589   0.00000   0.61067   0.99395
   0.02153   0.00867  26.93442   1.04570   0.24238   0.00000   0.67373   1.05468
   0.02174   0.00874  32.07341   1.12251   0.32282   0.00000   0.75293   1.13144
   0.02193   0.00880  36.96647   1.19916   0.40428   0.00000   0.83167   1.20804
   0.02211   0.00886  42.00644   1.28346   0.49108   0.00000   0.91796   1.29229
   0.02225   0.00891  46.40743   1.35548   0.57116   0.00000   0.99155   1.36428
   0.02256   0.00902  56.10998   1.53498   0.75505   0.01020   1.17438   1.54370
   0.02283   0.00911  65.22620   1.71347   0.93927   0.21775   1.35571   1.72212
   0.02313   0.00922  76.39746   1.94100   1.17789   0.51464   1.58638   1.94957
   0.02344   0.00934  89.03473   2.21250   1.46009   0.80481   1.86110   2.22098
   0.02374   0.00945 101.23084   2.48890   1.74308   1.09133   2.14039   2.49730
   0.02403   0.00957 114.55248   2.79920   2.06482   1.42715   2.45357   2.80752
