 # Thu Nov  6 19:33:10 2008
 # MSTW 2008 LO PDF grid for eigenvector   12.
 # distance(t),tolerance(T) =   7.84751994  8.87899125
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.68183
 # alphaS(MZ) = 0.13939
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  2.5176E+02  1.1335E+00  1.1362E+00  4.5695E-01  0.0000E+00  0.0000E+00  2.9176E-04  2.9885E-03 -1.1089E-03
  2.5733E+02  2.1841E+00  2.1869E+00  1.5137E+00  0.0000E+00  0.0000E+00  3.1438E-04  3.1014E-03 -1.1248E-03
  2.6284E+02  2.9677E+00  2.9706E+00  2.3019E+00  0.0000E+00  0.0000E+00  3.3254E-04  3.1888E-03 -1.1368E-03
  2.7243E+02  4.0287E+00  4.0316E+00  3.3690E+00  0.0000E+00  0.0000E+00  3.5869E-04  3.3100E-03 -1.1530E-03
  2.7243E+02  4.0287E+00  4.0316E+00  3.3690E+00  2.5506E-06  0.0000E+00  3.5869E-04  3.3100E-03 -1.1530E-03
  2.8141E+02  4.9270E+00  4.9300E+00  4.2724E+00  1.0268E+00  0.0000E+00  3.8209E-04  3.4143E-03 -1.1666E-03
  2.9254E+02  5.7949E+00  5.7980E+00  5.1450E+00  1.9728E+00  0.0000E+00  4.0553E-04  3.5154E-03 -1.1796E-03
  3.0429E+02  6.5546E+00  6.5578E+00  5.9086E+00  2.7969E+00  0.0000E+00  4.2646E-04  3.6032E-03 -1.1906E-03
  3.1759E+02  7.2999E+00  7.3031E+00  6.6576E+00  3.6017E+00  0.0000E+00  4.4716E-04  3.6879E-03 -1.2011E-03
  3.3405E+02  8.1161E+00  8.1194E+00  7.4777E+00  4.4787E+00  0.0000E+00  4.6979E-04  3.7783E-03 -1.2121E-03
  3.5043E+02  8.8519E+00  8.8553E+00  8.2167E+00  5.2654E+00  0.0000E+00  4.9001E-04  3.8572E-03 -1.2216E-03
  3.6825E+02  9.5914E+00  9.5948E+00  8.9593E+00  6.0526E+00  0.0000E+00  5.1003E-04  3.9339E-03 -1.2307E-03
  3.8377E+02  1.0200E+01  1.0203E+01  9.5701E+00  6.6978E+00  0.0000E+00  5.2622E-04  3.9948E-03 -1.2378E-03
  4.4355E+02  1.2358E+01  1.2361E+01  1.1735E+01  8.9696E+00  0.0000E+00  5.8126E-04  4.1957E-03 -1.2607E-03
  4.4355E+02  1.2358E+01  1.2361E+01  1.1735E+01  8.9696E+00  2.2154E-07  5.8126E-04  4.1957E-03 -1.2607E-03
  4.5736E+02  1.2857E+01  1.2860E+01  1.2236E+01  9.4919E+00  6.6917E-01  5.9344E-04  4.2389E-03 -1.2656E-03
  5.0217E+02  1.4406E+01  1.4410E+01  1.3790E+01  1.1108E+01  2.4685E+00  6.3008E-04  4.3667E-03 -1.2797E-03
  5.5548E+02  1.6164E+01  1.6168E+01  1.5553E+01  1.2932E+01  4.4836E+00  6.6955E-04  4.5007E-03 -1.2942E-03
  6.0999E+02  1.7905E+01  1.7909E+01  1.7298E+01  1.4730E+01  6.4473E+00  7.0654E-04  4.6232E-03 -1.3072E-03
  6.7105E+02  1.9816E+01  1.9820E+01  1.9212E+01  1.6696E+01  8.5736E+00  7.4500E-04  4.7478E-03 -1.3201E-03
  7.2645E+02  2.1528E+01  2.1532E+01  2.0927E+01  1.8452E+01  1.0458E+01  7.7776E-04  4.8518E-03 -1.3308E-03
  7.9959E+02  2.3771E+01  2.3775E+01  2.3174E+01  2.0748E+01  1.2903E+01  8.1856E-04  4.9788E-03 -1.3436E-03
  8.6974E+02  2.5915E+01  2.5919E+01  2.5321E+01  2.2936E+01  1.5220E+01  8.5559E-04  5.0919E-03 -1.3548E-03
  9.3861E+02  2.8019E+01  2.8024E+01  2.7429E+01  2.5080E+01  1.7477E+01  8.9033E-04  5.1963E-03 -1.3649E-03
  1.0325E+03  3.0895E+01  3.0899E+01  3.0308E+01  2.8003E+01  2.0540E+01  9.3550E-04  5.3296E-03 -1.3777E-03
  1.1272E+03  3.3813E+01  3.3817E+01  3.3229E+01  3.0965E+01  2.3629E+01  9.7906E-04  5.4559E-03 -1.3897E-03
  1.2219E+03  3.6746E+01  3.6751E+01  3.6166E+01  3.3938E+01  2.6716E+01  1.0208E-03  5.5750E-03 -1.4007E-03
  1.3222E+03  3.9877E+01  3.9882E+01  3.9300E+01  3.7108E+01  2.9997E+01  1.0636E-03  5.6949E-03 -1.4117E-03
  1.4258E+03  4.3139E+01  4.3144E+01  4.2564E+01  4.0406E+01  3.3401E+01  1.1062E-03  5.8130E-03 -1.4223E-03
  1.5291E+03  4.6420E+01  4.6425E+01  4.5848E+01  4.3721E+01  3.6813E+01  1.1475E-03  5.9256E-03 -1.4323E-03
  1.6308E+03  4.9677E+01  4.9682E+01  4.9107E+01  4.7009E+01  4.0190E+01  1.1871E-03  6.0323E-03 -1.4417E-03
