 # Thu Nov  6 19:52:34 2008
 # MSTW 2008 LO PDF grid for eigenvector  -15.
 # distance(t),tolerance(T) =   5.96368566  7.03157019
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.68183
 # alphaS(MZ) = 0.13939
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  7.3628E+01  1.2019E+00  1.2039E+00  4.8354E-01  0.0000E+00  0.0000E+00  5.0789E-04  2.4967E-03 -7.5855E-04
  7.8840E+01  1.5232E+00  1.5252E+00  8.1145E-01  0.0000E+00  0.0000E+00  5.3977E-04  2.5995E-03 -7.6938E-04
  8.4078E+01  1.7785E+00  1.7806E+00  1.0716E+00  0.0000E+00  0.0000E+00  5.6502E-04  2.6792E-03 -7.7757E-04
  9.3390E+01  2.1521E+00  2.1543E+00  1.4518E+00  0.0000E+00  0.0000E+00  6.0088E-04  2.7902E-03 -7.8868E-04
  9.3390E+01  2.1521E+00  2.1543E+00  1.4518E+00  9.5242E-07  0.0000E+00  6.0088E-04  2.7902E-03 -7.8868E-04
  1.0317E+02  2.5003E+00  2.5025E+00  1.8053E+00  3.9616E-01  0.0000E+00  6.3253E-04  2.8861E-03 -7.9802E-04
  1.1496E+02  2.8687E+00  2.8711E+00  2.1788E+00  7.9418E-01  0.0000E+00  6.6387E-04  2.9793E-03 -8.0689E-04
  1.2722E+02  3.2196E+00  3.2219E+00  2.5338E+00  1.1695E+00  0.0000E+00  6.9157E-04  3.0604E-03 -8.1444E-04
  1.4096E+02  3.5904E+00  3.5928E+00  2.9085E+00  1.5631E+00  0.0000E+00  7.1873E-04  3.1388E-03 -8.2161E-04
  1.5784E+02  4.0269E+00  4.0294E+00  3.3491E+00  2.0229E+00  0.0000E+00  7.4817E-04  3.2226E-03 -8.2914E-04
  1.7455E+02  4.4463E+00  4.4488E+00  3.7719E+00  2.4619E+00  0.0000E+00  7.7428E-04  3.2960E-03 -8.3561E-04
  1.9265E+02  4.8921E+00  4.8946E+00  4.2209E+00  2.9261E+00  0.0000E+00  7.9994E-04  3.3673E-03 -8.4181E-04
  2.0838E+02  5.2753E+00  5.2779E+00  4.6067E+00  3.3235E+00  0.0000E+00  8.2058E-04  3.4242E-03 -8.4668E-04
  2.6884E+02  6.7390E+00  6.7418E+00  6.0784E+00  4.8317E+00  0.0000E+00  8.9000E-04  3.6120E-03 -8.6238E-04
  2.6884E+02  6.7390E+00  6.7418E+00  6.0784E+00  4.8317E+00  1.4836E-07  8.9000E-04  3.6120E-03 -8.6238E-04
  2.8314E+02  7.0984E+00  7.1011E+00  6.4394E+00  5.2002E+00  4.4989E-01  9.0522E-04  3.6525E-03 -8.6568E-04
  3.2922E+02  8.2529E+00  8.2557E+00  7.5987E+00  6.3807E+00  1.7073E+00  9.5073E-04  3.7725E-03 -8.7534E-04
  3.8372E+02  9.6256E+00  9.6285E+00  8.9762E+00  7.7794E+00  3.1881E+00  9.9931E-04  3.8986E-03 -8.8525E-04
  4.3921E+02  1.1036E+01  1.1039E+01  1.0391E+01  9.2130E+00  4.6932E+00  1.0445E-03  4.0142E-03 -8.9414E-04
  5.0119E+02  1.2632E+01  1.2635E+01  1.1991E+01  1.0830E+01  6.3802E+00  1.0911E-03  4.1319E-03 -9.0301E-04
  5.5729E+02  1.4094E+01  1.4097E+01  1.3457E+01  1.2311E+01  7.9164E+00  1.1305E-03  4.2304E-03 -9.1029E-04
  6.3124E+02  1.6050E+01  1.6053E+01  1.5416E+01  1.4287E+01  9.9584E+00  1.1793E-03  4.3509E-03 -9.1904E-04
  7.0204E+02  1.7951E+01  1.7955E+01  1.7321E+01  1.6207E+01  1.1934E+01  1.2233E-03  4.4584E-03 -9.2670E-04
  7.7148E+02  1.9843E+01  1.9846E+01  1.9216E+01  1.8114E+01  1.3892E+01  1.2644E-03  4.5578E-03 -9.3367E-04
  8.6601E+02  2.2460E+01  2.2463E+01  2.1837E+01  2.0751E+01  1.6590E+01  1.3175E-03  4.6849E-03 -9.4242E-04
  9.6141E+02  2.5147E+01  2.5151E+01  2.4528E+01  2.3456E+01  1.9351E+01  1.3684E-03  4.8055E-03 -9.5057E-04
  1.0566E+03  2.7873E+01  2.7877E+01  2.7257E+01  2.6198E+01  2.2144E+01  1.4170E-03  4.9195E-03 -9.5814E-04
  1.1574E+03  3.0806E+01  3.0810E+01  3.0193E+01  2.9147E+01  2.5143E+01  1.4664E-03  5.0343E-03 -9.6564E-04
  1.2616E+03  3.3882E+01  3.3886E+01  3.3272E+01  3.2238E+01  2.8281E+01  1.5155E-03  5.1476E-03 -9.7292E-04
  1.3654E+03  3.6994E+01  3.6998E+01  3.6387E+01  3.5364E+01  3.1450E+01  1.5628E-03  5.2558E-03 -9.7977E-04
  1.4675E+03  4.0098E+01  4.0101E+01  3.9493E+01  3.8480E+01  3.4607E+01  1.6080E-03  5.3584E-03 -9.8617E-04
  1.5748E+03  4.3403E+01  4.3407E+01  4.2801E+01  4.1798E+01  3.7964E+01  1.6542E-03  5.4623E-03 -9.9256E-04
  1.6845E+03  4.6828E+01  4.6832E+01  4.6228E+01  4.5235E+01  4.1439E+01  1.7002E-03  5.5653E-03 -9.9880E-04
  1.7928E+03  5.0249E+01  5.0253E+01  4.9652E+01  4.8668E+01  4.4907E+01  1.7445E-03  5.6638E-03 -1.0047E-03
  1.8989E+03  5.3640E+01  5.3644E+01  5.3045E+01  5.2069E+01  4.8341E+01  1.7870E-03  5.7577E-03 -1.0103E-03
  2.0094E+03  5.7214E+01  5.7218E+01  5.6621E+01  5.5653E+01  5.1957E+01  1.8304E-03  5.8531E-03 -1.0158E-03
  2.1220E+03  6.0895E+01  6.0899E+01  6.0304E+01  5.9344E+01  5.5680E+01  1.8737E-03  5.9479E-03 -1.0213E-03
  2.2327E+03  6.4552E+01  6.4556E+01  6.3964E+01  6.3011E+01  5.9376E+01  1.9156E-03  6.0389E-03 -1.0265E-03
  2.3407E+03  6.8155E+01  6.8159E+01  6.7569E+01  6.6623E+01  6.3016E+01  1.9557E-03  6.1258E-03 -1.0314E-03
  2.4527E+03  7.1930E+01  7.1934E+01  7.1346E+01  7.0407E+01  6.6827E+01  1.9968E-03  6.2143E-03 -1.0363E-03
  2.5664E+03  7.5796E+01  7.5801E+01  7.5214E+01  7.4282E+01  7.0729E+01  2.0379E-03  6.3024E-03 -1.0412E-03
  2.6779E+03  7.9624E+01  7.9628E+01  7.9043E+01  7.8117E+01  7.4589E+01  2.0777E-03  6.3872E-03 -1.0458E-03
  2.7864E+03  8.3380E+01  8.3385E+01  8.2801E+01  8.1881E+01  7.8377E+01  2.1158E-03  6.4683E-03 -1.0502E-03
  2.8986E+03  8.7297E+01  8.7302E+01  8.6720E+01  8.5806E+01  8.2325E+01  2.1549E-03  6.5510E-03 -1.0547E-03
  3.0125E+03  9.1310E+01  9.1314E+01  9.0734E+01  8.9826E+01  8.6368E+01  2.1941E-03  6.6336E-03 -1.0591E-03
  3.1236E+03  9.5253E+01  9.5257E+01  9.4679E+01  9.3776E+01  9.0340E+01  2.2320E-03  6.7132E-03 -1.0633E-03
