 # Thu Nov  6 19:34:02 2008
 # MSTW 2008 LO PDF grid for eigenvector  -9.
 # distance(t),tolerance(T) =   5.73102414  6.32069465
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.68183
 # alphaS(MZ) = 0.13939
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.0298E+02  1.1909E+00  1.1934E+00  4.9290E-01  0.0000E+00  0.0000E+00  2.1004E-04  2.6724E-03 -8.3943E-04
  1.0835E+02  1.6337E+00  1.6362E+00  9.4208E-01  0.0000E+00  0.0000E+00  2.2785E-04  2.7770E-03 -8.5142E-04
  1.1369E+02  1.9772E+00  1.9798E+00  1.2903E+00  0.0000E+00  0.0000E+00  2.4224E-04  2.8579E-03 -8.6048E-04
  1.2311E+02  2.4657E+00  2.4684E+00  1.7852E+00  0.0000E+00  0.0000E+00  2.6310E-04  2.9704E-03 -8.7277E-04
  1.2311E+02  2.4657E+00  2.4684E+00  1.7852E+00  1.2195E-06  0.0000E+00  2.6310E-04  2.9704E-03 -8.7277E-04
  1.3278E+02  2.9059E+00  2.9087E+00  2.2306E+00  5.0155E-01  0.0000E+00  2.8190E-04  3.0673E-03 -8.8311E-04
  1.4447E+02  3.3579E+00  3.3607E+00  2.6874E+00  9.9107E-01  0.0000E+00  3.0083E-04  3.1614E-03 -8.9292E-04
  1.5663E+02  3.7769E+00  3.7798E+00  3.1105E+00  1.4412E+00  0.0000E+00  3.1781E-04  3.2432E-03 -9.0128E-04
  1.7026E+02  4.2100E+00  4.2130E+00  3.5475E+00  1.9032E+00  0.0000E+00  3.3468E-04  3.3221E-03 -9.0921E-04
  1.8702E+02  4.7094E+00  4.7125E+00  4.0508E+00  2.4321E+00  0.0000E+00  3.5320E-04  3.4064E-03 -9.1754E-04
  2.0361E+02  5.1810E+00  5.1841E+00  4.5257E+00  2.9284E+00  0.0000E+00  3.6980E-04  3.4802E-03 -9.2471E-04
  2.2158E+02  5.6749E+00  5.6780E+00  5.0227E+00  3.4456E+00  0.0000E+00  3.8629E-04  3.5518E-03 -9.3157E-04
  2.3720E+02  6.0948E+00  6.0980E+00  5.4451E+00  3.8834E+00  0.0000E+00  3.9967E-04  3.6087E-03 -9.3695E-04
  2.9723E+02  7.6698E+00  7.6732E+00  7.0280E+00  5.5145E+00  0.0000E+00  4.4537E-04  3.7968E-03 -9.5433E-04
  2.9723E+02  7.6698E+00  7.6732E+00  7.0280E+00  5.5145E+00  1.6009E-07  4.4537E-04  3.7968E-03 -9.5433E-04
  3.1136E+02  8.0512E+00  8.0546E+00  7.4110E+00  5.9073E+00  4.8499E-01  4.5552E-04  3.8373E-03 -9.5799E-04
  3.5696E+02  9.2670E+00  9.2705E+00  8.6315E+00  7.1559E+00  1.8282E+00  4.8617E-04  3.9572E-03 -9.6867E-04
