 # Thu Nov  6 19:22:25 2008
 # MSTW 2008 LO PDF grid for eigenvector  -2.
 # distance(t),tolerance(T) =   3.08791  3.07540606
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.68183
 # alphaS(MZ) = 0.13939
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.3223E+02  1.1773E+00  1.1797E+00  4.8446E-01  0.0000E+00  0.0000E+00  2.0209E-04  2.6420E-03 -7.1086E-04
  1.3778E+02  1.7412E+00  1.7438E+00  1.0548E+00  0.0000E+00  0.0000E+00  2.1908E-04  2.7455E-03 -7.2101E-04
  1.4328E+02  2.1730E+00  2.1755E+00  1.4912E+00  0.0000E+00  0.0000E+00  2.3281E-04  2.8257E-03 -7.2869E-04
  1.5289E+02  2.7769E+00  2.7796E+00  2.1015E+00  0.0000E+00  0.0000E+00  2.5269E-04  2.9370E-03 -7.3910E-04
  1.5289E+02  2.7769E+00  2.7796E+00  2.1015E+00  1.4883E-06  0.0000E+00  2.5269E-04  2.9370E-03 -7.3910E-04
  1.6257E+02  3.3101E+00  3.3128E+00  2.6398E+00  6.0785E-01  0.0000E+00  2.7059E-04  3.0330E-03 -7.4785E-04
  1.7429E+02  3.8470E+00  3.8498E+00  3.1815E+00  1.1903E+00  0.0000E+00  2.8862E-04  3.1261E-03 -7.5616E-04
  1.8649E+02  4.3360E+00  4.3389E+00  3.6746E+00  1.7170E+00  0.0000E+00  3.0479E-04  3.2071E-03 -7.6324E-04
  2.0018E+02  4.8337E+00  4.8367E+00  4.1761E+00  2.2496E+00  0.0000E+00  3.2085E-04  3.2852E-03 -7.6995E-04
  2.1702E+02  5.3991E+00  5.4021E+00  4.7454E+00  2.8506E+00  0.0000E+00  3.3848E-04  3.3687E-03 -7.7701E-04
  2.3370E+02  5.9260E+00  5.9291E+00  5.2757E+00  3.4075E+00  0.0000E+00  3.5428E-04  3.4418E-03 -7.8308E-04
  2.5176E+02  6.4717E+00  6.4749E+00  5.8245E+00  3.9813E+00  0.0000E+00  3.6997E-04  3.5127E-03 -7.8888E-04
  2.6746E+02  6.9317E+00  6.9348E+00  6.2869E+00  4.4629E+00  0.0000E+00  3.8270E-04  3.5691E-03 -7.9345E-04
  3.2780E+02  8.6319E+00  8.6352E+00  7.9949E+00  6.2306E+00  0.0000E+00  4.2617E-04  3.7554E-03 -8.0816E-04
  3.2780E+02  8.6319E+00  8.6352E+00  7.9949E+00  6.2306E+00  1.7317E-07  4.2617E-04  3.7554E-03 -8.0816E-04
  3.4195E+02  9.0389E+00  9.0422E+00  8.4034E+00  6.6513E+00  5.2422E-01  4.3583E-04  3.7955E-03 -8.1126E-04
  3.8763E+02  1.0328E+01  1.0331E+01  9.6971E+00  7.9797E+00  1.9653E+00  4.6498E-04  3.9143E-03 -8.2030E-04
  4.4173E+02  1.1832E+01  1.1835E+01  1.1206E+01  9.5230E+00  3.6270E+00  4.9650E-04  4.0389E-03 -8.2960E-04
  4.9686E+02  1.3355E+01  1.3359E+01  1.2733E+01  1.1080E+01  5.2873E+00  5.2616E-04  4.1530E-03 -8.3793E-04
  5.5849E+02  1.5057E+01  1.5061E+01  1.4439E+01  1.2815E+01  7.1226E+00  5.5710E-04  4.2691E-03 -8.4624E-04
  6.1430E+02  1.6604E+01  1.6608E+01  1.5989E+01  1.4389E+01  8.7761E+00  5.8355E-04  4.3662E-03 -8.5306E-04
  6.8789E+02  1.8656E+01  1.8660E+01  1.8045E+01  1.6472E+01  1.0954E+01  6.1657E-04  4.4848E-03 -8.6126E-04
  7.5837E+02  2.0639E+01  2.0643E+01  2.0031E+01  1.8482E+01  1.3043E+01  6.4664E-04  4.5906E-03 -8.6844E-04
  8.2752E+02  2.2601E+01  2.2605E+01  2.1997E+01  2.0468E+01  1.5101E+01  6.7492E-04  4.6882E-03 -8.7497E-04
  9.2167E+02  2.5304E+01  2.5308E+01  2.4703E+01  2.3200E+01  1.7920E+01  7.1179E-04  4.8131E-03 -8.8317E-04
  1.0167E+03  2.8067E+01  2.8071E+01  2.7470E+01  2.5989E+01  2.0789E+01  7.4745E-04  4.9314E-03 -8.9081E-04
  1.1116E+03  3.0860E+01  3.0865E+01  3.0266E+01  2.8806E+01  2.3679E+01  7.8174E-04  5.0432E-03 -8.9790E-04
  1.2120E+03  3.3857E+01  3.3861E+01  3.3266E+01  3.1826E+01  2.6769E+01  8.1688E-04  5.1557E-03 -9.0493E-04
  1.3158E+03  3.6992E+01  3.6997E+01  3.6404E+01  3.4984E+01  2.9994E+01  8.5208E-04  5.2667E-03 -9.1176E-04
  1.4192E+03  4.0157E+01  4.0162E+01  3.9572E+01  3.8169E+01  3.3241E+01  8.8619E-04  5.3725E-03 -9.1817E-04
  1.5210E+03  4.3308E+01  4.3313E+01  4.2726E+01  4.1340E+01  3.6468E+01  9.1898E-04  5.4729E-03 -9.2417E-04
  1.6279E+03  4.6660E+01  4.6664E+01  4.6080E+01  4.4709E+01  3.9893E+01  9.5264E-04  5.5746E-03 -9.3016E-04
  1.7373E+03  5.0127E+01  5.0132E+01  4.9549E+01  4.8194E+01  4.3431E+01  9.8638E-04  5.6752E-03 -9.3601E-04
  1.8452E+03  5.3587E+01  5.3592E+01  5.3011E+01  5.1671E+01  4.6957E+01  1.0191E-03  5.7714E-03 -9.4154E-04
  1.9509E+03  5.7013E+01  5.7018E+01  5.6440E+01  5.5112E+01  5.0444E+01  1.0505E-03  5.8631E-03 -9.4674E-04
  2.0611E+03  6.0620E+01  6.0625E+01  6.0049E+01  5.8734E+01  5.4112E+01  1.0828E-03  5.9562E-03 -9.5196E-04
  2.1733E+03  6.4332E+01  6.4337E+01  6.3763E+01  6.2461E+01  5.7883E+01  1.1152E-03  6.0487E-03 -9.5709E-04
  2.2836E+03  6.8018E+01  6.8023E+01  6.7451E+01  6.6161E+01  6.1624E+01  1.1467E-03  6.1374E-03 -9.6196E-04
  2.3913E+03  7.1647E+01  7.1652E+01  7.1082E+01  6.9803E+01  6.5305E+01  1.1770E-03  6.2222E-03 -9.6655E-04
  2.5029E+03  7.5447E+01  7.5452E+01  7.4884E+01  7.3615E+01  6.9156E+01  1.2080E-03  6.3084E-03 -9.7119E-04
  2.6163E+03  7.9337E+01  7.9342E+01  7.8775E+01  7.7518E+01  7.3095E+01  1.2392E-03  6.3943E-03 -9.7575E-04
  2.7274E+03  8.3186E+01  8.3191E+01  8.2626E+01  8.1378E+01  7.6991E+01  1.2695E-03  6.4769E-03 -9.8010E-04
  2.8355E+03  8.6961E+01  8.6967E+01  8.6403E+01  8.5165E+01  8.0810E+01  1.2987E-03  6.5559E-03 -9.8421E-04
  2.9473E+03  9.0897E+01  9.0902E+01  9.0340E+01  8.9111E+01  8.4790E+01  1.3287E-03  6.6364E-03 -9.8838E-04
  3.0609E+03  9.4927E+01  9.4932E+01  9.4372E+01  9.3152E+01  8.8862E+01  1.3589E-03  6.7168E-03 -9.9249E-04
  3.1716E+03  9.8886E+01  9.8891E+01  9.8332E+01  9.7121E+01  9.2862E+01  1.3881E-03  6.7942E-03 -9.9642E-04
  3.2795E+03  1.0277E+02  1.0278E+02  1.0222E+02  1.0102E+02  9.6786E+01  1.4163E-03  6.8685E-03 -1.0001E-03
  3.3908E+03  1.0681E+02  1.0682E+02  1.0626E+02  1.0506E+02  1.0086E+02  1.4453E-03  6.9442E-03 -1.0039E-03
  7.5852E+01  1.0507E+00  1.0540E+00  4.3221E-01  0.0000E+00  0.0000E+00  3.5518E-04  3.6404E-03 -8.1669E-04
  7.9723E+01  1.3689E+00  1.3723E+00  7.5608E-01  0.0000E+00  0.0000E+00  3.8694E-04  3.7864E-03 -8.2835E-04
  8.3750E+01  1.6168E+00  1.6202E+00  1.0082E+00  0.0000E+00  0.0000E+00  4.1243E-04  3.8994E-03 -8.3716E-04
  9.1040E+01  1.9720E+00  1.9756E+00  1.3691E+00  0.0000E+00  0.0000E+00  4.4909E-04  4.0561E-03 -8.4909E-04
  9.1040E+01  1.9720E+00  1.9756E+00  1.3691E+00  8.9696E-07  0.0000E+00  4.4909E-04  4.0561E-03 -8.4909E-04
  9.8678E+01  2.2954E+00  2.2991E+00  1.6971E+00  3.7017E-01  0.0000E+00  4.8187E-04  4.1911E-03 -8.5911E-04
  1.0795E+02  2.6308E+00  2.6346E+00  2.0368E+00  7.3471E-01  0.0000E+00  5.1465E-04  4.3220E-03 -8.6861E-04
  1.1760E+02  2.9445E+00  2.9484E+00  2.3542E+00  1.0726E+00  0.0000E+00  5.4390E-04  4.4357E-03 -8.7670E-04
  1.2841E+02  3.2711E+00  3.2751E+00  2.6842E+00  1.4215E+00  0.0000E+00  5.7280E-04  4.5454E-03 -8.8437E-04
  1.4166E+02  3.6500E+00  3.6541E+00  3.0665E+00  1.8233E+00  0.0000E+00  6.0436E-04  4.6625E-03 -8.9242E-04
  1.5474E+02  4.0095E+00  4.0136E+00  3.4290E+00  2.2020E+00  0.0000E+00  6.3252E-04  4.7648E-03 -8.9933E-04
  1.6884E+02  4.3872E+00  4.3914E+00  3.8096E+00  2.5977E+00  0.0000E+00  6.6038E-04  4.8640E-03 -9.0594E-04
  1.8106E+02  4.7091E+00  4.7134E+00  4.1336E+00  2.9335E+00  0.0000E+00  6.8289E-04  4.9430E-03 -9.1113E-04
  2.2767E+02  5.9191E+00  5.9236E+00  5.3505E+00  4.1869E+00  0.0000E+00  7.5927E-04  5.2034E-03 -9.2784E-04
  2.2767E+02  5.9191E+00  5.9236E+00  5.3505E+00  4.1869E+00  1.2290E-07  7.5927E-04  5.2034E-03 -9.2784E-04
  2.3857E+02  6.2123E+00  6.2167E+00  5.6451E+00  4.4889E+00  3.7232E-01  7.7615E-04  5.2594E-03 -9.3135E-04
  2.7355E+02  7.1462E+00  7.1508E+00  6.5832E+00  5.4483E+00  1.4031E+00  8.2686E-04  5.4251E-03 -9.4160E-04
  3.1463E+02  8.2435E+00  8.2482E+00  7.6847E+00  6.5709E+00  2.6012E+00  8.8138E-04  5.5989E-03 -9.5210E-04
