   0.00125   0.00705   0.95079   0.46974   0.00369   0.00000   0.26718   0.47247
   0.00142   0.00716   2.14763   0.54233   0.00875   0.00000   0.33163   0.54546
   0.00169   0.00731   4.57296   0.68101   0.02220   0.00000   0.45455   0.68470
   0.00188   0.00743   6.93782   0.80501   0.03889   0.00000   0.56470   0.80910
   0.00208   0.00755   9.99880   0.95637   0.06613   0.00000   0.69982   0.96086
   0.00226   0.00765  13.16388   1.10405   0.10105   0.00000   0.83263   1.10888
   0.00243   0.00775  16.70415   1.26066   0.14838   0.00000   0.97479   1.26581
   0.00261   0.00785  20.94773   1.44183   0.21831   0.00000   1.14126   1.44730
   0.00276   0.00794  25.12284   1.61086   0.30020   0.00000   1.29885   1.61661
   0.00292   0.00803  29.65736   1.78415   0.40243   0.00000   1.46295   1.79016
   0.00304   0.00810  33.51854   1.92665   0.50192   0.00000   1.60005   1.93287
   0.00330   0.00825  42.81261   2.24710   0.77801   0.00000   1.91570   2.25375
   0.00353   0.00838  51.92537   2.53905   1.09174   0.08999   2.21204   2.54605
   0.00378   0.00853  63.38321   2.88537   1.52589   0.41407   2.57229   2.89276
   0.00405   0.00868  76.77367   3.27568   2.06127   0.88212   2.98472   3.28347
   0.00430   0.00882  90.27887   3.66532   2.60704   1.33212   3.39790   3.67345
   0.00455   0.00896 105.25424   4.10058   3.20168   1.83209   3.85713   4.10905
   0.00476   0.00908 118.72684   4.49842   3.72133   2.27950   4.27335   4.50716
   0.00502   0.00923 136.23756   5.02671   4.37627   2.86165   4.82088   5.03578
   0.00525   0.00936 152.93202   5.54004   4.97949   3.41592   5.34804   5.54939
   0.00546   0.00948 169.34200   6.05143   5.55554   3.95946   5.86956   6.06102
   0.00574   0.00963 191.32417   6.74912   6.31416   4.69155   6.57705   6.75903
   0.00600   0.00978 213.35898   7.45827   7.06313   5.42769   7.29290   7.46846
   0.00624   0.00992 235.33051   8.17194   7.80258   6.16303   8.01117   8.18239
   0.00649   0.01006 258.47083   8.93081   8.57918   6.94097   8.77348   8.94151
   0.00673   0.01020 282.09943   9.71395   9.37422   7.74098   9.55917   9.72488
   0.00697   0.01033 305.71927  10.50036  10.16848   8.54213  10.34751  10.51152
   0.00719   0.01045 328.66223  11.27234  10.94581   9.32724  11.12098  11.28370
   0.00741   0.01058 352.77954  12.08749  11.76498  10.15499  11.93743  12.09905
   0.00764   0.01070 377.25537  12.92173  12.60230  11.00122  12.77281  12.93348
   0.00785   0.01082 401.38583  13.74898  13.43195  11.83957  13.60106  13.76092
   0.00805   0.01094 424.83652  14.55918  14.24410  12.66004  14.41214  14.57128
   0.00826   0.01105 449.32571  15.40913  15.09581  13.52016  15.26294  15.42139
   0.00847   0.01117 473.94208  16.27154  15.95983  14.39247  16.12617  16.28396
   0.00867   0.01128 498.39615  17.13007  16.81981  15.26030  16.98546  17.14265
   0.00885   0.01138 521.68097  17.95758  17.64863  16.09654  17.81366  17.97029
   0.00905   0.01149 546.13434  18.82824  18.52058  16.97592  18.68502  18.84108
   0.00256   0.00863   0.95452   0.42831   0.00336   0.00000   0.24242   0.43084
   0.00281   0.00878   2.05475   0.49309   0.00788   0.00000   0.29981   0.49588
   0.00318   0.00901   4.20982   0.61417   0.01968   0.00000   0.40699   0.61734
   0.00345   0.00917   6.25730   0.72060   0.03414   0.00000   0.50147   0.72403
   0.00373   0.00933   8.85593   0.84873   0.05749   0.00000   0.61583   0.85243
