   0.01518   0.00513   3.68244   0.86800   0.00000   0.00000   0.44989   0.88043
   0.01534   0.00518   6.24307   0.88205   0.00003   0.00000   0.46639   0.89442
   0.01559   0.00524  11.05139   0.91886   0.03227   0.00000   0.50684   0.93116
   0.01577   0.00529  15.37825   0.95997   0.08412   0.00000   0.55058   0.97222
   0.01597   0.00534  20.54786   1.02269   0.14877   0.00000   0.61607   1.03488
   0.01613   0.00539  25.87997   1.08763   0.22202   0.00000   0.68336   1.09976
   0.01630   0.00544  31.48650   1.16556   0.30272   0.00000   0.76355   1.17764
   0.01647   0.00549  38.19562   1.26306   0.40640   0.00000   0.86343   1.27508
   0.01662   0.00553  44.69263   1.36120   0.51210   0.00000   0.96361   1.37316
   0.01676   0.00558  51.42669   1.47041   0.62615   0.00000   1.07479   1.48232
   0.01688   0.00562  57.20334   1.56638   0.72756   0.00000   1.17232   1.57825
   0.01713   0.00570  70.62117   1.80214   0.97596   0.00042   1.41135   1.81391
   0.01734   0.00578  83.50434   2.04055   1.22977   0.21520   1.65256   2.05224
   0.01759   0.00586  99.26808   2.34878   1.55816   0.62424   1.96387   2.36037
   0.01784   0.00596 117.13634   2.72076   1.94525   1.00765   2.33902   2.73224
   0.01807   0.00604 134.87820   3.10372   2.34531   1.42250   2.72482   3.11511
   0.01831   0.00614 154.38010   3.53791   2.80142   1.90329   3.16184   3.54920
   0.01851   0.00621 171.60985   3.93600   3.21652   2.33137   3.56226   3.94722
   0.01875   0.00631 193.78899   4.46512   3.76652   2.89798   4.09416   4.47623
   0.01896   0.00640 214.89481   4.98110   4.30575   3.45978   4.61257   4.99213
   0.01916   0.00648 234.93695   5.48855   4.82956   3.99390   5.12222   5.49949
   0.01941   0.00659 261.98752   6.18910   5.55546   4.74104   5.82554   6.19994
   0.01965   0.00669 289.01031   6.90776   6.30033   5.50879   6.54676   6.91850
   0.01987   0.00679 315.12421   7.62426   7.03684   6.25919   7.26565   7.63491
   0.02010   0.00689 342.80673   8.39819   7.83575   7.07966   8.04192   8.40875
   0.02032   0.00699 370.71918   9.19912   8.65815   7.91829   8.84513   9.20959
   0.02054   0.00708 398.31635  10.00621   9.48773   8.76657   9.65435  10.01660
   0.02074   0.00718 425.10541  10.80590  10.30763   9.60252  10.45602  10.81622
   0.02094   0.00727 452.96622  11.65207  11.17527  10.48807  11.30416  11.66230
   0.02115   0.00737 481.05176  12.52131  12.06456  11.39334  12.17534  12.53147
   0.02134   0.00746 508.69336  13.38978  12.95374  12.30020  13.04562  13.39986
   0.02153   0.00755 535.18030  14.23688  13.81822  13.17835  13.89443  14.24690
   0.02171   0.00764 563.08673  15.13941  14.74174  14.12059  14.79866  15.14936
   0.02190   0.00773 590.49207  16.04276  15.66159  15.05309  15.70368  16.05264
   0.02208   0.00781 617.67798  16.94849  16.58568  15.99294  16.61098  16.95831
