   0.00927   0.00203  -8.47868   0.85655   0.00000   0.00000   0.41672   0.85655
   0.00943   0.00209  -7.97879   0.84153   0.00000   0.00000   0.40613   0.84153
   0.00966   0.00218  -6.57322   0.84514   0.00454   0.00000   0.41593   0.84516
   0.00983   0.00225  -5.10827   0.86483   0.02458   0.00000   0.43988   0.86484
   0.01000   0.00232  -3.10679   0.90258   0.07029   0.00000   0.48191   0.90260
   0.01015   0.00238  -0.97417   0.94901   0.12172   0.00000   0.53191   0.94904
   0.01029   0.00244   1.61146   1.01109   0.18890   0.00000   0.59729   1.01111
   0.01044   0.00250   4.78872   1.09086   0.27390   0.00000   0.68047   1.09089
   0.01057   0.00256   7.89273   1.17110   0.35853   0.00000   0.76360   1.17113
   0.01069   0.00261  11.36096   1.26328   0.45487   0.00000   0.85850   1.26332
   0.01079   0.00265  14.40507   1.34549   0.54031   0.00000   0.94281   1.34553
   0.01100   0.00275  21.69215   1.54746   0.74897   0.03120   1.14914   1.54751
   0.01118   0.00283  28.72927   1.75081   0.95788   0.15443   1.35610   1.75086
   0.01138   0.00292  37.44427   2.01256   1.22565   0.44814   1.62175   2.01262
   0.01159   0.00301  47.83691   2.32639   1.54555   0.76842   1.93950   2.32645
   0.01178   0.00310  58.48335   2.65000   1.87452   1.10222   2.26656   2.65007
   0.01197   0.00319  70.44344   3.01640   2.24618   1.47794   2.63633   3.01647
   0.01213   0.00327  81.22093   3.34870   2.58275   1.81782   2.97137   3.34877
   0.01232   0.00336  95.24114   3.78354   3.02266   2.26173   3.40945   3.78362
   0.01249   0.00345 108.69772   4.20389   3.44738   2.68992   3.83258   4.20397
   0.01265   0.00353 122.16135   4.62807   3.87550   3.12120   4.25927   4.62816
   0.01285   0.00363 140.13184   5.19777   4.45008   3.69972   4.83207   5.19786
   0.01304   0.00372 158.02000   5.76874   5.02555   4.27885   5.40589   5.76884
   0.01322   0.00381 176.50923   6.36604   5.62698   4.88367   6.00580   6.36615
   0.01340   0.00390 195.70113   6.99009   6.25507   5.51511   6.63240   6.99020
   0.01358   0.00400 215.28215   7.63094   6.89981   6.16308   7.27569   7.63106
   0.01375   0.00408 235.33130   8.29519   7.56768   6.83399   7.94222   8.29531
   0.01391   0.00417 254.40150   8.92897   8.20482   7.47395   8.57810   8.92910
   0.01407   0.00425 275.11246   9.62628   8.90545   8.17740   9.27748   9.62641
   0.01423   0.00433 295.67487  10.32107   9.60347   8.87817   9.97430  10.32121
   0.01438   0.00442 316.49280  11.03280  10.31821   9.59551  10.68790  11.03294
   0.01452   0.00449 336.24460  11.70971  10.99796  10.27768  11.36658  11.70986
   0.01467   0.00457 357.57153  12.45061  11.74166  11.02383  12.10922  12.45076
   0.01481   0.00465 378.42041  13.17490  12.46870  11.75325  12.83521  13.17505
   0.01495   0.00472 399.79886  13.92931  13.22569  12.51252  13.59122  13.92947
   0.01509   0.00480 420.02924  14.64392  13.94274  13.23170  14.30734  14.64408
   0.01522   0.00487 441.18765  15.39795  14.69921  13.99032  15.06288  15.39812
   0.01127   0.00276  -6.20889   0.72696   0.00000   0.00000   0.36007   0.72696
   0.01148   0.00286  -5.57150   0.72451   0.00000   0.00000   0.36131   0.72453
   0.01180   0.00302  -4.04332   0.74316   0.00563   0.00000   0.38511   0.74319
   0.01203   0.00313  -2.56459   0.77113   0.02960   0.00000   0.41661   0.77116
   0.01227   0.00324  -0.63688   0.81466   0.08121   0.00000   0.46370   0.81470
   0.01247   0.00334   1.36238   0.86362   0.13445   0.00000   0.51562   0.86366
   0.01267   0.00344   3.71429   0.92475   0.20017   0.00000   0.57951   0.92480
   0.01287   0.00355   6.55043   1.00068   0.28077   0.00000   0.65827   1.00074
   0.01305   0.00364   9.28128   1.07527   0.35928   0.00000   0.73526   1.07534
   0.01323   0.00373  12.28132   1.15885   0.44657   0.00000   0.82109   1.15892
   0.01336   0.00380  14.88139   1.23216   0.52276   0.00000   0.89615   1.23224
   0.01366   0.00395  21.01288   1.40897   0.70554   0.02684   1.07657   1.40905
   0.01391   0.00409  26.82915   1.58354   0.88508   0.13253   1.25415   1.58364
   0.01419   0.00424  33.90444   1.80437   1.11128   0.38265   1.47821   1.80448
   0.01449   0.00440  42.21117   2.06475   1.37707   0.65008   1.74184   2.06486
   0.01476   0.00454  50.58949   2.32910   1.64621   0.92453   2.00906   2.32923
   0.01503   0.00469  59.86973   2.62435   1.94615   1.22911   2.30712   2.62448
   0.01526   0.00482  68.13689   2.88924   2.21484   1.50157   2.57427   2.88938
